0,0.038462,0.17949,0.019231,0.0064103,0,0,0,0.032051,0.025641,0.0064103,0,0.0064103,0.032051,0.012821,0.057692,0,0.032051,0,0.012821,0,0,0,0,0.0064103,0,0,0.012821,0,0,0,0.012821,0.012821,0.012821,0.012821,0,0.0064103,0,0,0,0,0.0064103,0.0064103,0,0.0064103,0,0,0.012821,0.012821,0.012821,0.012821,0.012821,0.012821,0.012821,0.012821,0,0,0.0064103,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064103,0.0064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064103,0.0064103,0.0064103,0.0064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064103,0.0064103,0,0,0,0.0064103,0,0,0,0,0,0,0.0064103,0,0,0,0,0,0,0,0,0,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0,0,0,0,0,0.012821,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0.0064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0625,0.15625,0.010417,0.010417,0,0,0,0.041667,0.010417,0.020833,0,0,0.03125,0.010417,0.010417,0,0.03125,0,0.010417,0,0,0,0,0,0,0,0.020833,0,0,0,0.020833,0.020833,0.020833,0.020833,0,0.010417,0,0,0,0,0.020833,0.020833,0,0.010417,0,0,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0,0,0.010417,0,0,0,0,0,0,0,0.010417,0.020833,0,0,0,0,0,0,0,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417,0.010417,0,0.010417,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417,0.010417,0,0.010417,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417,0.010417,0.010417,0.010417,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0068966,0.041379,0.089655,0.0068966,0.013793,0.096552,0.096552,0,0.034483,0.0068966,0.013793,0,0.0068966,0.02069,0.013793,0.0068966,0,0.02069,0,0.0068966,0,0,0,0,0,0,0,0.013793,0,0,0,0.013793,0.013793,0.013793,0.013793,0,0.013793,0,0,0,0,0.013793,0.013793,0,0.013793,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0.0068966,0,0,0,0,0,0,0,0.0068966,0.013793,0,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.041379,0,0.027586,0,0,0,0.16552,0.041379,0.034483,0.013793,0,0,0.013793,0.013793,0.055172,0,0.027586,0,0.013793,0,0,0,0,0.0068966,0,0,0.027586,0,0,0,0.013793,0.013793,0.013793,0.013793,0,0.0068966,0,0,0,0,0.0068966,0.0068966,0,0.0068966,0,0,0.013793,0.013793,0.013793,0.013793,0.013793,0.013793,0.013793,0.013793,0,0,0,0,0,0,0,0,0,0,0,0,0.02069,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02069,0.0068966,0.013793,0.013793,0.013793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0068966,0.0068966,0.0068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19565,0,0.0054348,0.019022,0.054348,0.016304,0.016304,0,0.0027174,0.01087,0.016304,0.032609,0.016304,0,0.0054348,0,0,0,0.0054348,0.0027174,0.013587,0.0054348,0,0,0.0054348,0.016304,0.0054348,0,0,0,0,0,0,0,0,0,0,0.0054348,0,0,0,0,0,0,0,0.01087,0,0,0,0,0,0,0,0,0,0.0054348,0.0054348,0.0054348,0.01087,0.01087,0,0,0,0.013587,0.0027174,0,0,0,0,0,0,0,0.032609,0.01087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027174,0.0054348,0,0.0027174,0,0.0054348,0.0081522,0.0081522,0.01087,0.0054348,0,0.0027174,0,0,0,0,0,0,0,0,0,0,0,0,0.0027174,0.0054348,0,0,0,0,0,0.0027174,0.0027174,0.0054348,0,0,0,0,0,0,0,0,0,0.0027174,0.0027174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087,0,0,0,0,0,0,0,0,0,0.016304,0,0.0027174,0,0,0,0,0,0.0054348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0,0,0,0.0081522,0.0081522,0,0,0,0,0,0,0.0027174,0.0027174,0.01087,0.01087,0,0.0027174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054348,0.0054348,0.0054348,0.0054348,0,0,0,0,0,0,0,0,0,0,0,0,0.0081522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0.0054348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16279,0.03876,0,0.0077519,0.0077519,0.023256,0.023256,0.0077519,0.0077519,0,0,0,0.023256,0,0,0,0.023256,0,0,0,0.023256,0.015504,0.0077519,0.0077519,0,0,0,0,0.0077519,0.0077519,0,0,0,0,0,0.015504,0,0.0077519,0,0,0,0,0,0,0.0077519,0.015504,0,0,0,0,0,0,0,0,0,0,0,0,0.0077519,0.0077519,0,0,0,0,0,0.0077519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077519,0.015504,0,0.0077519,0,0,0,0,0.015504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077519,0,0.0077519,0.0077519,0,0,0,0,0,0,0,0.0077519,0,0.015504,0.015504,0.015504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0,0,0.0077519,0,0,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0,0,0,0,0,0.0077519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0.0077519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28302,0,0,0,0.018868,0.018868,0.018868,0,0,0,0.018868,0,0,0,0.018868,0,0,0,0,0.018868,0.018868,0.018868,0.037736,0.018868,0.018868,0,0,0,0,0.018868,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0.018868,0.018868,0,0,0,0,0,0,0,0,0.037736,0,0,0,0,0,0.037736,0,0.018868,0,0,0,0,0.018868,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0.018868,0.018868,0.018868,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16667,0.041667,0.083333,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.041667,0,0.041667,0.020833,0,0,0,0,0,0.0625,0,0,0.0625,0,0.0625,0,0,0,0,0,0.020833,0.020833,0.020833,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0.020833,0.020833,0,0,0,0.020833,0.020833,0.020833,0.020833,0.020833,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17647,0,0,0.04902,0.0098039,0.0098039,0.0098039,0,0,0.029412,0.019608,0.068627,0.039216,0.029412,0.029412,0,0,0,0.019608,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0,0.0098039,0,0,0,0,0,0,0,0,0.0098039,0,0.0098039,0.0098039,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098039,0.0098039,0,0,0,0,0.0098039,0,0.019608,0.0098039,0,0,0.0098039,0.0098039,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.0098039,0,0,0,0,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0.0098039,0.0098039,0,0,0,0,0,0.019608,0,0,0,0,0,0,0,0,0,0,0.0098039,0.0098039,0.0098039,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073171,0.14634,0,0.04878,0.02439,0,0,0,0,0.02439,0.02439,0.02439,0.02439,0,0,0,0.02439,0,0,0,0.02439,0.02439,0.02439,0,0.02439,0,0.02439,0,0,0.02439,0,0,0,0,0,0,0,0,0.02439,0.02439,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
